respondent_id,age_group,gender,race,education,income,policy_support
1659,30-44,Female,Other,Some College/Associates,60-100k,1
1660,30-44,Female,Black,Some College/Associates,100-150k,0
1661,45-64,Female,White,High School or Less,60-100k,0
1662,45-64,Female,White,Some College/Associates,30-60k,1
1663,65+,Male,Hispanic,Bachelor,30-60k,1
1664,30-44,Male,White,Some College/Associates,<30k,0
1665,65+,Female,Black,High School or Less,30-60k,1
1666,65+,Male,Hispanic,High School or Less,100-150k,0
1667,18-29,Female,Black,Some College/Associates,<30k,1
1668,65+,Male,Hispanic,Bachelor,30-60k,1
1669,18-29,Male,White,Bachelor,100-150k,1
1670,65+,Male,Hispanic,High School or Less,100-150k,1
1671,30-44,Male,Hispanic,Bachelor,60-100k,1
1672,65+,Male,White,Some College/Associates,60-100k,0
1673,65+,Female,Black,Graduate,30-60k,1
1674,65+,Male,White,Some College/Associates,<30k,0
1675,45-64,Female,Asian,Some College/Associates,30-60k,1
1676,30-44,Male,White,Some College/Associates,60-100k,0
1677,18-29,Male,White,Bachelor,>150k,0
1678,30-44,Male,White,Graduate,<30k,0
1679,18-29,Female,Black,High School or Less,60-100k,0
1680,45-64,Male,White,High School or Less,30-60k,1
1681,30-44,Female,White,Graduate,60-100k,1
1682,65+,Male,White,Some College/Associates,<30k,1
1683,45-64,Female,Asian,Some College/Associates,30-60k,1
1684,65+,Male,White,Some College/Associates,100-150k,0
1685,18-29,Female,White,High School or Less,60-100k,1
1686,65+,Female,Hispanic,Bachelor,60-100k,0
1687,65+,Female,White,Bachelor,30-60k,0
1688,30-44,Male,Asian,High School or Less,30-60k,0
1689,45-64,Male,White,High School or Less,30-60k,0
1690,45-64,Male,Black,Bachelor,100-150k,1
1691,18-29,Female,White,High School or Less,>150k,0
1692,45-64,Female,White,Graduate,30-60k,1
1693,30-44,Female,Black,High School or Less,30-60k,0
1694,18-29,Male,White,Some College/Associates,100-150k,0
1695,30-44,Male,Hispanic,Graduate,30-60k,0
1696,18-29,Male,White,Bachelor,60-100k,0
1697,18-29,Female,White,Some College/Associates,30-60k,0
1698,18-29,Female,White,Bachelor,100-150k,1
1699,65+,Female,Other,High School or Less,60-100k,1
1700,45-64,Male,White,High School or Less,100-150k,0
1701,65+,Female,White,Graduate,100-150k,1
1702,30-44,Female,White,Bachelor,30-60k,0
1703,30-44,Male,White,Some College/Associates,100-150k,1
1704,45-64,Female,White,High School or Less,100-150k,0
1705,30-44,Female,Asian,High School or Less,30-60k,1
1706,18-29,Female,White,High School or Less,<30k,0
1707,45-64,Female,Hispanic,Some College/Associates,<30k,0
1708,18-29,Male,White,Bachelor,60-100k,0
1709,45-64,Male,Black,Some College/Associates,30-60k,1
1710,45-64,Female,Hispanic,Bachelor,60-100k,0
1711,18-29,Male,White,High School or Less,<30k,1
1712,18-29,Female,Other,High School or Less,100-150k,1
1713,45-64,Female,White,High School or Less,30-60k,1
1714,30-44,Female,Asian,Some College/Associates,30-60k,0
1715,18-29,Other,Black,High School or Less,60-100k,1
1716,65+,Male,White,Graduate,60-100k,0
1717,18-29,Male,White,High School or Less,30-60k,0
1718,45-64,Male,White,Graduate,30-60k,1
1719,65+,Male,White,Some College/Associates,<30k,0
1720,30-44,Male,White,Graduate,100-150k,1
1721,18-29,Male,White,Some College/Associates,100-150k,0
1722,18-29,Female,White,Graduate,60-100k,1
1723,30-44,Female,Hispanic,High School or Less,100-150k,1
1724,18-29,Male,White,Bachelor,100-150k,1
1725,45-64,Male,White,Graduate,<30k,1
1726,18-29,Female,Black,High School or Less,>150k,1
1727,45-64,Male,White,High School or Less,100-150k,1
1728,65+,Male,White,Some College/Associates,30-60k,1
1729,65+,Male,White,Graduate,<30k,1
1730,45-64,Female,Asian,Some College/Associates,<30k,1
1731,30-44,Male,Hispanic,Some College/Associates,<30k,0
1732,45-64,Female,White,High School or Less,100-150k,0
1733,45-64,Male,Black,High School or Less,60-100k,0
1734,30-44,Female,White,Bachelor,100-150k,0
1735,18-29,Male,Black,High School or Less,100-150k,0
1736,65+,Male,Black,Some College/Associates,60-100k,0
1737,30-44,Female,Black,Graduate,60-100k,1
1738,18-29,Female,White,High School or Less,<30k,0
1739,30-44,Female,White,Bachelor,30-60k,1
1740,30-44,Female,White,High School or Less,60-100k,0
1741,65+,Female,Hispanic,Some College/Associates,<30k,0
1742,45-64,Female,White,High School or Less,<30k,1
1743,45-64,Female,Hispanic,Bachelor,100-150k,0
1744,18-29,Male,Other,High School or Less,60-100k,1
1745,30-44,Male,White,Some College/Associates,30-60k,1
1746,30-44,Male,Black,Some College/Associates,60-100k,1
1747,18-29,Female,Black,High School or Less,100-150k,0
1748,30-44,Male,Other,Bachelor,30-60k,0
1749,45-64,Male,Other,High School or Less,<30k,0
1750,18-29,Female,Black,Bachelor,>150k,1
1751,45-64,Female,White,High School or Less,30-60k,0
1752,18-29,Female,Hispanic,Bachelor,<30k,0
1753,18-29,Male,White,High School or Less,60-100k,1
1754,30-44,Female,Hispanic,Some College/Associates,100-150k,1
1755,65+,Male,Asian,High School or Less,30-60k,1
1756,65+,Male,White,Bachelor,30-60k,1
1757,65+,Male,Black,High School or Less,30-60k,1
1758,30-44,Male,White,Graduate,>150k,0
1759,18-29,Male,White,Graduate,<30k,1
1760,45-64,Female,White,High School or Less,60-100k,1
1761,30-44,Male,Hispanic,Some College/Associates,>150k,1
1762,65+,Female,Asian,High School or Less,<30k,1
1763,18-29,Female,Asian,High School or Less,>150k,1
1764,30-44,Male,White,Bachelor,>150k,1
1765,18-29,Female,Hispanic,Bachelor,>150k,0
1766,30-44,Male,Hispanic,Some College/Associates,30-60k,1
1767,45-64,Female,White,High School or Less,60-100k,0
1768,30-44,Male,White,High School or Less,100-150k,0
1769,30-44,Male,White,High School or Less,>150k,1
1770,30-44,Male,Asian,Bachelor,<30k,1
1771,30-44,Female,Black,Some College/Associates,100-150k,0
1772,45-64,Female,Black,Bachelor,30-60k,1
1773,65+,Male,White,High School or Less,<30k,1
1774,65+,Female,Black,High School or Less,30-60k,1
1775,45-64,Female,White,High School or Less,100-150k,0
1776,30-44,Female,White,High School or Less,60-100k,0
1777,45-64,Female,Black,High School or Less,60-100k,0
1778,30-44,Female,White,Bachelor,>150k,0
1779,30-44,Female,Hispanic,Graduate,30-60k,1
1780,65+,Female,White,Some College/Associates,60-100k,1
1781,18-29,Male,Black,Some College/Associates,30-60k,1
1782,65+,Male,White,High School or Less,30-60k,1
1783,30-44,Male,White,Bachelor,60-100k,1
1784,45-64,Female,White,High School or Less,>150k,1
1785,45-64,Female,White,Graduate,60-100k,1
1786,65+,Male,Hispanic,Some College/Associates,100-150k,1
1787,45-64,Female,White,High School or Less,<30k,1
1788,45-64,Male,Hispanic,Graduate,30-60k,0
1789,18-29,Male,Other,High School or Less,60-100k,0
1790,45-64,Other,White,Some College/Associates,<30k,0
1791,18-29,Male,White,Some College/Associates,30-60k,0
1792,45-64,Male,Black,High School or Less,60-100k,1
1793,45-64,Female,Other,Some College/Associates,<30k,1
1794,45-64,Female,Asian,Bachelor,30-60k,1
1795,18-29,Male,White,Bachelor,60-100k,1
1796,18-29,Female,Hispanic,High School or Less,60-100k,0
1797,45-64,Female,White,Graduate,>150k,0
1798,18-29,Male,Other,High School or Less,60-100k,1
1799,18-29,Male,Other,High School or Less,30-60k,1
1800,18-29,Female,White,High School or Less,>150k,0
1801,65+,Male,White,High School or Less,100-150k,1
1802,45-64,Female,White,High School or Less,30-60k,1
1803,30-44,Female,White,Graduate,<30k,1
1804,30-44,Other,Hispanic,High School or Less,60-100k,0
1805,30-44,Male,White,High School or Less,60-100k,1
1806,45-64,Female,White,High School or Less,100-150k,1
1807,45-64,Male,White,Bachelor,100-150k,1
1808,18-29,Male,Other,Bachelor,60-100k,1
1809,18-29,Male,Black,High School or Less,>150k,0
1810,18-29,Male,White,High School or Less,60-100k,0
1811,45-64,Female,White,High School or Less,<30k,0
1812,45-64,Male,Other,High School or Less,100-150k,0
1813,30-44,Male,Hispanic,High School or Less,30-60k,0
1814,18-29,Female,White,Some College/Associates,100-150k,0
1815,18-29,Male,White,High School or Less,>150k,0
1816,65+,Female,White,Some College/Associates,60-100k,0
1817,30-44,Male,White,High School or Less,60-100k,1
1818,45-64,Female,White,Graduate,60-100k,1
1819,45-64,Female,Asian,Graduate,30-60k,0
1820,30-44,Male,White,Some College/Associates,30-60k,0
1821,18-29,Male,Hispanic,High School or Less,60-100k,0
1822,18-29,Male,White,High School or Less,100-150k,0
1823,45-64,Female,Black,Some College/Associates,60-100k,0
1824,45-64,Male,Hispanic,Bachelor,<30k,0
1825,45-64,Male,White,Some College/Associates,60-100k,0
1826,45-64,Male,White,Bachelor,100-150k,1
1827,18-29,Male,Black,Graduate,60-100k,0
1828,65+,Female,White,High School or Less,60-100k,0
1829,45-64,Female,White,Some College/Associates,100-150k,0
1830,30-44,Male,White,High School or Less,60-100k,0
1831,65+,Male,Other,High School or Less,30-60k,1
1832,45-64,Female,White,Some College/Associates,>150k,1
1833,45-64,Female,Hispanic,High School or Less,<30k,0
1834,45-64,Male,White,Bachelor,>150k,0
1835,65+,Male,Hispanic,High School or Less,<30k,1
1836,45-64,Male,White,Some College/Associates,<30k,1
1837,18-29,Female,Hispanic,Some College/Associates,>150k,0
1838,30-44,Male,White,Bachelor,30-60k,0
1839,65+,Female,Black,High School or Less,100-150k,0
1840,30-44,Female,Black,Bachelor,100-150k,1
1841,30-44,Female,White,Some College/Associates,100-150k,1
1842,30-44,Male,White,Some College/Associates,>150k,1
1843,30-44,Male,White,High School or Less,30-60k,1
1844,45-64,Male,White,Some College/Associates,100-150k,0
1845,65+,Male,Hispanic,Bachelor,<30k,1
1846,30-44,Female,White,Some College/Associates,30-60k,0
1847,18-29,Female,White,Bachelor,100-150k,1
1848,18-29,Female,Hispanic,Some College/Associates,30-60k,0
1849,65+,Female,White,High School or Less,60-100k,0
1850,45-64,Male,White,High School or Less,60-100k,1
1851,30-44,Male,White,High School or Less,60-100k,0
1852,65+,Male,Asian,Bachelor,>150k,1
1853,65+,Female,Hispanic,Bachelor,<30k,1
1854,65+,Female,Hispanic,High School or Less,60-100k,1
1855,65+,Female,White,Some College/Associates,100-150k,1
1856,30-44,Male,Hispanic,Some College/Associates,60-100k,0
1857,45-64,Male,White,Some College/Associates,<30k,0
1858,30-44,Female,White,High School or Less,60-100k,1
1859,65+,Male,White,High School or Less,30-60k,1
1860,45-64,Female,White,High School or Less,<30k,0
1861,45-64,Female,White,High School or Less,100-150k,0
1862,45-64,Female,White,High School or Less,60-100k,1
1863,18-29,Male,White,High School or Less,>150k,0
1864,45-64,Male,White,Some College/Associates,100-150k,0
1865,65+,Male,Black,High School or Less,60-100k,0
1866,65+,Male,White,Graduate,<30k,1
1867,18-29,Male,Hispanic,High School or Less,30-60k,0
1868,18-29,Female,White,High School or Less,<30k,0
1869,18-29,Female,Hispanic,High School or Less,>150k,0
1870,45-64,Male,White,High School or Less,<30k,0
1871,65+,Male,White,Bachelor,30-60k,0
1872,18-29,Male,White,High School or Less,60-100k,1
1873,45-64,Male,Black,Graduate,30-60k,0
1874,65+,Female,Hispanic,Graduate,30-60k,1
1875,45-64,Male,White,Some College/Associates,60-100k,0
1876,45-64,Male,White,Some College/Associates,<30k,1
1877,45-64,Male,Hispanic,Bachelor,<30k,1
1878,45-64,Female,Black,High School or Less,30-60k,0
1879,30-44,Female,White,Some College/Associates,100-150k,0
1880,45-64,Male,White,High School or Less,60-100k,1
1881,45-64,Female,White,High School or Less,30-60k,0
1882,65+,Female,Black,Some College/Associates,60-100k,1
1883,45-64,Female,White,Some College/Associates,30-60k,0
1884,45-64,Male,Other,Graduate,>150k,0
1885,18-29,Female,White,High School or Less,<30k,1
1886,30-44,Female,White,Bachelor,60-100k,0
1887,18-29,Female,White,High School or Less,>150k,0
1888,30-44,Female,Asian,High School or Less,100-150k,1
1889,45-64,Female,Hispanic,High School or Less,<30k,0
1890,65+,Male,White,Some College/Associates,30-60k,0
1891,18-29,Female,Black,High School or Less,100-150k,0
1892,30-44,Female,White,Some College/Associates,<30k,1
1893,65+,Female,White,Bachelor,100-150k,1
1894,18-29,Male,White,Some College/Associates,100-150k,0
1895,45-64,Female,White,Some College/Associates,100-150k,1
1896,45-64,Female,White,Bachelor,<30k,0
1897,45-64,Male,Asian,Bachelor,100-150k,1
1898,18-29,Female,White,Some College/Associates,60-100k,1
1899,30-44,Female,Asian,High School or Less,100-150k,0
1900,45-64,Female,White,Graduate,<30k,1
1901,45-64,Male,Black,Some College/Associates,<30k,0
1902,18-29,Male,White,High School or Less,30-60k,0
1903,45-64,Female,White,High School or Less,<30k,0
1904,18-29,Male,White,Bachelor,60-100k,1
1905,45-64,Female,White,High School or Less,>150k,1
1906,18-29,Female,Black,Graduate,30-60k,0
1907,65+,Female,White,High School or Less,100-150k,1
1908,30-44,Male,Hispanic,Bachelor,<30k,1
1909,30-44,Female,White,High School or Less,<30k,1
1910,18-29,Male,White,Some College/Associates,<30k,1
1911,30-44,Male,White,Graduate,30-60k,0
1912,65+,Male,Asian,Some College/Associates,>150k,0
1913,65+,Male,Black,Some College/Associates,<30k,0
1914,30-44,Female,White,High School or Less,60-100k,0
1915,30-44,Female,White,High School or Less,60-100k,1
1916,45-64,Male,White,High School or Less,>150k,1
1917,65+,Female,Other,Bachelor,<30k,0
1918,45-64,Male,Black,High School or Less,30-60k,1
1919,30-44,Female,White,High School or Less,<30k,0
1920,30-44,Female,White,Some College/Associates,30-60k,0
1921,45-64,Female,White,Some College/Associates,30-60k,0
1922,18-29,Male,Other,Bachelor,100-150k,1
1923,45-64,Female,White,High School or Less,60-100k,0
1924,30-44,Male,Black,High School or Less,60-100k,0
1925,45-64,Other,White,Graduate,60-100k,1
1926,18-29,Male,Black,High School or Less,<30k,0
1927,45-64,Female,Hispanic,Bachelor,30-60k,1
1928,30-44,Female,Black,Bachelor,>150k,1
1929,45-64,Female,Black,Bachelor,100-150k,0
1930,18-29,Male,Hispanic,High School or Less,>150k,0
1931,45-64,Female,White,Bachelor,100-150k,1
1932,45-64,Male,White,Bachelor,<30k,1
1933,45-64,Female,White,Some College/Associates,30-60k,1
1934,45-64,Male,Other,High School or Less,<30k,0
1935,45-64,Male,White,High School or Less,30-60k,1
1936,65+,Female,Hispanic,High School or Less,<30k,1
1937,30-44,Male,Black,Some College/Associates,60-100k,1
1938,65+,Male,White,Some College/Associates,60-100k,1
1939,30-44,Male,White,High School or Less,100-150k,1
1940,18-29,Male,White,Some College/Associates,100-150k,0
1941,18-29,Female,White,High School or Less,>150k,1
1942,30-44,Female,White,Some College/Associates,<30k,1
1943,45-64,Male,White,Graduate,<30k,0
1944,45-64,Male,Hispanic,High School or Less,60-100k,0
1945,45-64,Male,Other,High School or Less,30-60k,1
1946,45-64,Male,White,High School or Less,30-60k,1
1947,30-44,Female,White,Some College/Associates,30-60k,0
1948,18-29,Female,White,Bachelor,30-60k,1
1949,30-44,Male,Black,Graduate,60-100k,0
1950,30-44,Male,Hispanic,High School or Less,30-60k,0
1951,18-29,Male,White,Graduate,60-100k,1
1952,30-44,Female,White,High School or Less,60-100k,0
1953,45-64,Female,Hispanic,Some College/Associates,30-60k,0
1954,45-64,Male,Black,High School or Less,30-60k,0
1955,65+,Male,White,Graduate,<30k,1
1956,65+,Female,Black,Some College/Associates,30-60k,1
1957,45-64,Female,White,Bachelor,100-150k,1
1958,30-44,Male,White,Bachelor,100-150k,1
1959,45-64,Male,Hispanic,High School or Less,60-100k,0
1960,45-64,Male,Hispanic,High School or Less,30-60k,1
1961,18-29,Female,White,Bachelor,60-100k,0
1962,30-44,Male,Asian,High School or Less,60-100k,0
1963,65+,Male,White,High School or Less,60-100k,0
1964,30-44,Female,Hispanic,Some College/Associates,60-100k,0
1965,45-64,Male,White,Some College/Associates,60-100k,1
1966,45-64,Female,Hispanic,High School or Less,60-100k,1
1967,18-29,Male,Hispanic,High School or Less,100-150k,1
1968,30-44,Male,White,High School or Less,<30k,1
1969,30-44,Female,Asian,Some College/Associates,100-150k,1
1970,18-29,Male,Hispanic,Graduate,<30k,0
1971,18-29,Female,Hispanic,Graduate,<30k,0
1972,65+,Female,White,Some College/Associates,>150k,1
1973,30-44,Male,Hispanic,High School or Less,>150k,0
1974,45-64,Female,Hispanic,Graduate,<30k,0
1975,30-44,Male,White,Some College/Associates,30-60k,0
1976,65+,Female,Asian,High School or Less,<30k,1
1977,30-44,Male,White,Graduate,60-100k,1
1978,30-44,Female,White,Bachelor,100-150k,1
1979,65+,Male,White,Bachelor,>150k,1
1980,65+,Male,White,Bachelor,60-100k,1
1981,18-29,Female,Black,High School or Less,30-60k,0
1982,65+,Female,White,High School or Less,60-100k,1
1983,30-44,Male,Other,Bachelor,30-60k,0
1984,30-44,Male,White,High School or Less,>150k,0
1985,18-29,Female,White,Some College/Associates,100-150k,1
1986,18-29,Female,White,Bachelor,60-100k,0
1987,45-64,Male,White,Bachelor,30-60k,0
1988,30-44,Male,Asian,Some College/Associates,30-60k,1
1989,30-44,Male,Black,Bachelor,<30k,0
1990,45-64,Female,Hispanic,Bachelor,100-150k,1
1991,45-64,Male,White,Bachelor,60-100k,0
1992,18-29,Male,White,High School or Less,30-60k,0
1993,45-64,Female,White,High School or Less,60-100k,1
1994,18-29,Male,White,High School or Less,100-150k,0
1995,45-64,Female,White,High School or Less,<30k,1
1996,45-64,Male,Black,High School or Less,100-150k,1
1997,65+,Male,White,High School or Less,>150k,1
1998,18-29,Male,Hispanic,Some College/Associates,>150k,1
1999,18-29,Female,White,Graduate,30-60k,1
2000,30-44,Male,White,High School or Less,30-60k,0
